pulled_at_utc,park_id,park_name,ride_id,ride_name,is_open,wait_time_min,last_updated
2026-08-05T17:46:28.892803+00:00,7,Disney Hollywood Studios,5476,Slinky Dog Dash,True,90,2026-08-05T17:45:32.000Z
2026-08-05T17:46:29.018747+00:00,6,Disney Magic Kingdom,1184,A Pirate's Adventure ~ Treasures of the Seven Seas,True,0,2026-08-05T17:45:19.000Z
2026-08-05T17:46:29.018747+00:00,6,Disney Magic Kingdom,134,Jungle Cruise,True,30,2026-08-05T17:45:19.000Z
2026-08-05T17:46:29.018747+00:00,6,Disney Magic Kingdom,137,Pirates of the Caribbean,True,35,2026-08-05T17:45:19.000Z
2026-08-05T17:46:29.018747+00:00,6,Disney Magic Kingdom,355,Swiss Family Treehouse,True,5,2026-08-05T17:45:19.000Z
2026-08-05T17:46:29.018747+00:00,6,Disney Magic Kingdom,141,The Magic Carpets of Aladdin,True,20,2026-08-05T17:45:19.000Z
2026-08-05T17:46:29.018747+00:00,6,Disney Magic Kingdom,334,Walt Disney's Enchanted Tiki Room,True,10,2026-08-05T17:45:19.000Z
2026-08-05T17:46:29.018747+00:00,6,Disney Magic Kingdom,133,"""it's a small world""",True,15,2026-08-05T17:45:19.000Z
2026-08-05T17:46:29.018747+00:00,6,Disney Magic Kingdom,13764,Casey Jr. Splash 'N' Soak Station,True,0,2026-08-05T17:45:19.000Z
2026-08-05T17:46:29.018747+00:00,6,Disney Magic Kingdom,13763,Cinderella Castle,True,0,2026-08-05T17:45:19.000Z
2026-08-05T17:46:29.018747+00:00,6,Disney Magic Kingdom,132,Dumbo the Flying Elephant,True,35,2026-08-05T17:45:19.000Z
2026-08-05T17:46:29.018747+00:00,6,Disney Magic Kingdom,128,Enchanted Tales with Belle,True,30,2026-08-05T17:45:19.000Z
2026-08-05T17:46:29.018747+00:00,6,Disney Magic Kingdom,135,Mad Tea Party,True,20,2026-08-05T17:45:19.000Z
2026-08-05T17:46:29.018747+00:00,6,Disney Magic Kingdom,147,Meet Ariel at Her Grotto,True,10,2026-08-05T17:45:19.000Z
2026-08-05T17:46:29.018747+00:00,6,Disney Magic Kingdom,6700,Meet Cinderella and a Visiting Princess at Princess Fairytale Hall,True,35,2026-08-05T17:45:19.000Z
2026-08-05T17:46:29.018747+00:00,6,Disney Magic Kingdom,144,Meet Daring Disney Pals as Circus Stars at Pete's Silly Sideshow,True,20,2026-08-05T17:45:19.000Z
2026-08-05T17:46:29.018747+00:00,6,Disney Magic Kingdom,145,Meet Dashing Disney Pals as Circus Stars at Pete's Silly Sideshow,True,20,2026-08-05T17:45:19.000Z
2026-08-05T17:46:29.018747+00:00,6,Disney Magic Kingdom,6699,Meet Princess Tiana and a Visiting Princess at Princess Fairytale Hall,True,30,2026-08-05T17:45:19.000Z
2026-08-05T17:46:29.018747+00:00,6,Disney Magic Kingdom,171,Mickey's PhilharMagic,True,15,2026-08-05T17:45:19.000Z
2026-08-05T17:46:29.018747+00:00,6,Disney Magic Kingdom,136,Peter Pan's Flight,True,50,2026-08-05T17:45:19.000Z
2026-08-05T17:46:29.018747+00:00,6,Disney Magic Kingdom,161,Prince Charming Regal Carrousel,True,15,2026-08-05T17:45:19.000Z
2026-08-05T17:46:29.018747+00:00,6,Disney Magic Kingdom,129,Seven Dwarfs Mine Train,True,65,2026-08-05T17:45:19.000Z
2026-08-05T17:46:29.018747+00:00,6,Disney Magic Kingdom,126,The Barnstormer,True,15,2026-08-05T17:45:19.000Z
2026-08-05T17:46:29.018747+00:00,6,Disney Magic Kingdom,142,The Many Adventures of Winnie the Pooh,True,40,2026-08-05T17:45:19.000Z
2026-08-05T17:46:29.018747+00:00,6,Disney Magic Kingdom,127,Under the Sea - Journey of The Little Mermaid,False,0,2026-08-05T17:45:19.000Z
2026-08-05T17:46:29.018747+00:00,6,Disney Magic Kingdom,1181,Walt Disney World Railroad - Fantasyland,True,15,2026-08-05T17:45:19.000Z
2026-08-05T17:46:29.018747+00:00,6,Disney Magic Kingdom,130,Big Thunder Mountain Railroad,True,45,2026-08-05T17:45:19.000Z
2026-08-05T17:46:29.018747+00:00,6,Disney Magic Kingdom,1214,Country Bear Musical Jamboree,True,10,2026-08-05T17:45:19.000Z
2026-08-05T17:46:29.018747+00:00,6,Disney Magic Kingdom,13630,Tiana's Bayou Adventure,True,70,2026-08-05T17:45:19.000Z
2026-08-05T17:46:29.018747+00:00,6,Disney Magic Kingdom,140,Haunted Mansion,True,35,2026-08-05T17:45:19.000Z
2026-08-05T17:46:29.018747+00:00,6,Disney Magic Kingdom,356,The Hall of Presidents,True,15,2026-08-05T17:45:19.000Z
2026-08-05T17:46:29.018747+00:00,6,Disney Magic Kingdom,1188,Main Street Vehicles,True,0,2026-08-05T17:45:19.000Z
2026-08-05T17:46:29.018747+00:00,6,Disney Magic Kingdom,146,Meet Mickey at Town Square Theater,True,25,2026-08-05T17:45:19.000Z
2026-08-05T17:46:29.018747+00:00,6,Disney Magic Kingdom,1189,"Walt Disney World Railroad - Main Street, U.S.A.",True,15,2026-08-05T17:45:19.000Z
2026-08-05T17:46:29.018747+00:00,6,Disney Magic Kingdom,248,Astro Orbiter,True,30,2026-08-05T17:45:19.000Z
2026-08-05T17:46:29.018747+00:00,6,Disney Magic Kingdom,131,Buzz Lightyear’s Space Ranger Spin,True,35,2026-08-05T17:45:19.000Z
2026-08-05T17:46:29.018747+00:00,6,Disney Magic Kingdom,125,"Monsters, Inc. Laugh Floor",True,10,2026-08-05T17:45:19.000Z
2026-08-05T17:46:29.018747+00:00,6,Disney Magic Kingdom,138,Space Mountain,True,80,2026-08-05T17:45:19.000Z
2026-08-05T17:46:29.018747+00:00,6,Disney Magic Kingdom,143,Tomorrowland Speedway,True,20,2026-08-05T17:45:19.000Z
2026-08-05T17:46:29.018747+00:00,6,Disney Magic Kingdom,1190,Tomorrowland Transit Authority PeopleMover,True,15,2026-08-05T17:45:19.000Z
2026-08-05T17:46:29.018747+00:00,6,Disney Magic Kingdom,11527,TRON Lightcycle / Run,True,90,2026-08-05T17:45:19.000Z
2026-08-05T17:46:29.018747+00:00,6,Disney Magic Kingdom,457,Walt Disney's Carousel of Progress,False,0,2026-08-05T17:45:19.000Z
2026-08-05T17:46:29.018747+00:00,6,Disney Magic Kingdom,14927,Meet Mickey Mouse and Minnie Mouse at Mickey's Not-So-Scary Halloween Party,False,0,2026-08-05T14:40:19.000Z
2026-08-05T17:46:29.142861+00:00,5,Epcot,2495,Disney and Pixar Short Film Festival,True,0,2026-08-05T17:45:18.000Z
2026-08-05T17:46:29.142861+00:00,5,Epcot,155,Journey Into Imagination With Figment,True,15,2026-08-05T17:45:18.000Z
2026-08-05T17:46:29.142861+00:00,5,Epcot,13627,Meet Beloved Disney Pals at Mickey & Friends,True,20,2026-08-05T17:45:18.000Z
2026-08-05T17:46:29.142861+00:00,5,Epcot,159,Spaceship Earth,True,15,2026-08-05T17:45:18.000Z
2026-08-05T17:46:29.142861+00:00,5,Epcot,10916,Guardians of the Galaxy: Cosmic Rewind,True,110,2026-08-05T17:45:18.000Z
2026-08-05T17:46:29.142861+00:00,5,Epcot,158,Mission: SPACE,True,15,2026-08-05T17:45:18.000Z
2026-08-05T17:46:29.142861+00:00,5,Epcot,160,Test Track,True,95,2026-08-05T17:45:18.000Z
2026-08-05T17:46:29.142861+00:00,5,Epcot,10900,Test Track Presented by Chevrolet Single Rider,True,0,2026-08-05T17:45:18.000Z
2026-08-05T17:46:29.142861+00:00,5,Epcot,7323,Awesome Planet,True,0,2026-08-05T17:45:18.000Z
2026-08-05T17:46:29.142861+00:00,5,Epcot,12387,"Journey of Water, Inspired by Moana",True,0,2026-08-05T17:45:18.000Z
2026-08-05T17:46:29.142861+00:00,5,Epcot,156,Living with the Land,True,15,2026-08-05T17:45:18.000Z
2026-08-05T17:46:29.142861+00:00,5,Epcot,13782,SeaBase Aquarium,True,0,2026-08-05T17:45:18.000Z
2026-08-05T17:46:29.142861+00:00,5,Epcot,16467,Soarin' Across America,True,40,2026-08-05T17:45:18.000Z
2026-08-05T17:46:29.142861+00:00,5,Epcot,153,The Seas with Nemo & Friends,True,20,2026-08-05T17:45:18.000Z
2026-08-05T17:46:29.142861+00:00,5,Epcot,152,Turtle Talk With Crush,True,15,2026-08-05T17:45:18.000Z
2026-08-05T17:46:29.142861+00:00,5,Epcot,829,Canada Far and Wide in Circle-Vision 360,True,15,2026-08-05T17:45:18.000Z
2026-08-05T17:46:29.142861+00:00,5,Epcot,2679,Frozen Ever After,True,85,2026-08-05T17:45:18.000Z
2026-08-05T17:46:29.142861+00:00,5,Epcot,466,Gran Fiesta Tour Starring The Three Caballeros,True,10,2026-08-05T17:45:18.000Z
2026-08-05T17:46:29.142861+00:00,5,Epcot,6701,Meet Anna and Elsa at Royal Sommerhus,True,25,2026-08-05T17:45:18.000Z
2026-08-05T17:46:29.142861+00:00,5,Epcot,10914,Remy's Ratatouille Adventure,True,40,2026-08-05T17:45:18.000Z
2026-08-05T17:46:29.142861+00:00,5,Epcot,10915,Remy's Ratatouille Adventure Single Rider,True,0,2026-08-05T17:45:18.000Z
2026-08-05T19:22:12.738450+00:00,8,Animal Kingdom,657,Festival of the Lion King,True,0,2026-08-05T19:20:28.000Z
2026-08-05T19:22:12.738450+00:00,8,Animal Kingdom,651,Gorilla Falls Exploration Trail,True,5,2026-08-05T19:20:28.000Z
2026-08-05T19:22:12.738450+00:00,8,Animal Kingdom,113,Kilimanjaro Safaris,True,15,2026-08-05T19:20:28.000Z
2026-08-05T19:22:12.738450+00:00,8,Animal Kingdom,655,Wildlife Express Train,True,5,2026-08-05T19:20:28.000Z
2026-08-05T19:22:12.738450+00:00,8,Animal Kingdom,110,Expedition Everest - Legend of the Forbidden Mountain,True,30,2026-08-05T19:20:28.000Z
2026-08-05T19:22:12.738450+00:00,8,Animal Kingdom,14533,Expedition Everest - Legend of the Forbidden Mountain Single Rider,True,0,2026-08-05T19:20:28.000Z
2026-08-05T19:22:12.738450+00:00,8,Animal Kingdom,10921,Feathered Friends in Flight!,True,0,2026-08-05T19:20:28.000Z
2026-08-05T19:22:12.738450+00:00,8,Animal Kingdom,112,Kali River Rapids,True,50,2026-08-05T19:20:28.000Z
2026-08-05T19:22:12.738450+00:00,8,Animal Kingdom,13806,Animal Care at Conservation Station,True,0,2026-08-05T19:20:28.000Z
2026-08-05T19:22:12.738450+00:00,8,Animal Kingdom,16545,Bluey's Wild World at Conservation Station,True,15,2026-08-05T19:20:28.000Z
2026-08-05T19:22:12.738450+00:00,8,Animal Kingdom,10920,Finding Nemo: The Big Blue... and Beyond!,True,0,2026-08-05T19:20:28.000Z
2026-08-05T19:22:12.738450+00:00,8,Animal Kingdom,13811,Discovery Island Trails,True,0,2026-08-05T19:20:28.000Z
2026-08-05T19:22:12.738450+00:00,8,Animal Kingdom,116,Meet Favorite Disney Pals at Adventurers Outpost,True,15,2026-08-05T19:20:28.000Z
2026-08-05T19:22:12.738450+00:00,8,Animal Kingdom,12451,Meet Moana at Character Landing,True,0,2026-08-05T19:20:28.000Z
2026-08-05T19:22:12.738450+00:00,8,Animal Kingdom,13751,Tree of Life,True,0,2026-08-05T19:20:28.000Z
2026-08-05T19:22:12.738450+00:00,8,Animal Kingdom,14943,Zootopia: Better Zoogether!,True,10,2026-08-05T19:20:28.000Z
2026-08-05T19:22:12.738450+00:00,8,Animal Kingdom,4439,Avatar Flight of Passage,True,55,2026-08-05T19:20:28.000Z
2026-08-05T19:22:12.738450+00:00,8,Animal Kingdom,4438,Na'vi River Journey,True,40,2026-08-05T19:20:28.000Z
2026-08-05T19:22:12.738450+00:00,8,Animal Kingdom,13812,The Oasis Exhibits,True,0,2026-08-05T19:20:28.000Z
2026-08-05T19:22:12.738450+00:00,8,Animal Kingdom,13808,Wilderness Explorers,True,0,2026-08-05T19:20:28.000Z
2026-08-05T19:22:12.874573+00:00,7,Disney Hollywood Studios,16641,Disney Jr. Mickey Mouse Clubhouse Live!,True,0,2026-08-05T19:20:21.000Z
2026-08-05T19:22:12.874573+00:00,7,Disney Hollywood Studios,12430,Meet Ariel at Walt Disney Presents,True,0,2026-08-05T19:20:21.000Z
2026-08-05T19:22:12.874573+00:00,7,Disney Hollywood Studios,14859,The Little Mermaid – A Musical Adventure,True,0,2026-08-05T19:20:21.000Z
2026-08-05T19:22:12.874573+00:00,7,Disney Hollywood Studios,5145,Walt Disney Presents,True,0,2026-08-05T19:20:21.000Z
2026-08-05T19:22:12.874573+00:00,7,Disney Hollywood Studios,6704,Meet Disney Stars at Red Carpet Dreams,True,30,2026-08-05T19:20:21.000Z
2026-08-05T19:22:12.874573+00:00,7,Disney Hollywood Studios,1174,For the First Time in Forever: A Frozen Sing-Along Celebration,True,0,2026-08-05T19:20:21.000Z
2026-08-05T19:22:12.874573+00:00,7,Disney Hollywood Studios,6702,Indiana Jones™ Epic Stunt Spectacular!,True,0,2026-08-05T19:20:21.000Z
2026-08-05T19:22:12.874573+00:00,7,Disney Hollywood Studios,6703,Meet Olaf at Celebrity Spotlight,True,15,2026-08-05T19:20:21.000Z
2026-08-05T19:22:12.874573+00:00,7,Disney Hollywood Studios,120,Star Tours – The Adventures Continue,True,5,2026-08-05T19:20:21.000Z
2026-08-05T19:22:12.874573+00:00,7,Disney Hollywood Studios,7333,Vacation Fun - An Original Animated Short with Mickey & Minnie,True,10,2026-08-05T19:20:21.000Z
2026-08-05T19:22:12.874573+00:00,7,Disney Hollywood Studios,6361,Mickey & Minnie's Runaway Railway,True,40,2026-08-05T19:20:21.000Z
2026-08-05T19:22:12.874573+00:00,7,Disney Hollywood Studios,12425,Meet Edna Mode at the Edna Mode Experience,True,0,2026-08-05T19:20:21.000Z
2026-08-05T19:22:12.874573+00:00,7,Disney Hollywood Studios,117,Toy Story Mania!,True,50,2026-08-05T19:20:21.000Z
2026-08-05T19:22:12.874573+00:00,7,Disney Hollywood Studios,6368,Millennium Falcon: Smugglers Run,True,40,2026-08-05T19:20:21.000Z
2026-08-05T19:22:12.874573+00:00,7,Disney Hollywood Studios,10902,Millennium Falcon: Smugglers Run Single Rider,True,0,2026-08-05T19:20:21.000Z
2026-08-05T19:22:12.874573+00:00,7,Disney Hollywood Studios,6369,Star Wars: Rise of the Resistance,True,105,2026-08-05T19:20:21.000Z
2026-08-05T19:22:12.874573+00:00,7,Disney Hollywood Studios,14531,Star Wars: Rise of the Resistance Single Rider,True,0,2026-08-05T19:20:21.000Z
2026-08-05T19:22:12.874573+00:00,7,Disney Hollywood Studios,1176,Beauty and the Beast – Live on Stage,True,0,2026-08-05T19:20:21.000Z
2026-08-05T19:22:12.874573+00:00,7,Disney Hollywood Studios,16343,Rock 'n' Roller Coaster Starring Aerosmith Single Rider,True,0,2026-08-05T19:20:21.000Z
2026-08-05T19:22:12.874573+00:00,7,Disney Hollywood Studios,16342,Rock ’n’ Roller Coaster Starring The Muppets,True,55,2026-08-05T19:20:21.000Z
2026-08-05T19:22:12.874573+00:00,7,Disney Hollywood Studios,123,The Twilight Zone™ Tower of Terror,True,60,2026-08-05T19:20:21.000Z
2026-08-05T19:22:12.874573+00:00,7,Disney Hollywood Studios,5477,Alien Swirling Saucers,True,30,2026-08-05T19:20:21.000Z
2026-08-05T19:22:12.874573+00:00,7,Disney Hollywood Studios,5476,Slinky Dog Dash,True,75,2026-08-05T19:20:21.000Z
2026-08-05T19:22:12.998121+00:00,6,Disney Magic Kingdom,1184,A Pirate's Adventure ~ Treasures of the Seven Seas,True,0,2026-08-05T19:20:21.000Z
2026-08-05T19:22:12.998121+00:00,6,Disney Magic Kingdom,134,Jungle Cruise,True,45,2026-08-05T19:20:21.000Z
2026-08-05T19:22:12.998121+00:00,6,Disney Magic Kingdom,137,Pirates of the Caribbean,True,20,2026-08-05T19:20:21.000Z
2026-08-05T19:22:12.998121+00:00,6,Disney Magic Kingdom,355,Swiss Family Treehouse,True,5,2026-08-05T19:20:21.000Z
2026-08-05T19:22:12.998121+00:00,6,Disney Magic Kingdom,141,The Magic Carpets of Aladdin,True,10,2026-08-05T19:20:21.000Z
2026-08-05T19:22:12.998121+00:00,6,Disney Magic Kingdom,334,Walt Disney's Enchanted Tiki Room,True,10,2026-08-05T19:20:21.000Z
2026-08-05T19:22:12.998121+00:00,6,Disney Magic Kingdom,133,"""it's a small world""",True,20,2026-08-05T19:20:21.000Z
2026-08-05T19:22:12.998121+00:00,6,Disney Magic Kingdom,13764,Casey Jr. Splash 'N' Soak Station,True,0,2026-08-05T19:20:21.000Z
2026-08-05T19:22:12.998121+00:00,6,Disney Magic Kingdom,13763,Cinderella Castle,True,0,2026-08-05T19:20:21.000Z
2026-08-05T19:22:12.998121+00:00,6,Disney Magic Kingdom,132,Dumbo the Flying Elephant,True,20,2026-08-05T19:20:21.000Z
2026-08-05T19:22:12.998121+00:00,6,Disney Magic Kingdom,128,Enchanted Tales with Belle,True,15,2026-08-05T19:20:21.000Z
2026-08-05T19:22:12.998121+00:00,6,Disney Magic Kingdom,135,Mad Tea Party,True,10,2026-08-05T19:20:21.000Z
2026-08-05T19:22:12.998121+00:00,6,Disney Magic Kingdom,147,Meet Ariel at Her Grotto,True,30,2026-08-05T19:20:21.000Z
2026-08-05T19:22:12.998121+00:00,6,Disney Magic Kingdom,6700,Meet Cinderella and a Visiting Princess at Princess Fairytale Hall,True,40,2026-08-05T19:20:21.000Z
2026-08-05T19:22:12.998121+00:00,6,Disney Magic Kingdom,144,Meet Daring Disney Pals as Circus Stars at Pete's Silly Sideshow,True,15,2026-08-05T19:20:21.000Z
2026-08-05T19:22:12.998121+00:00,6,Disney Magic Kingdom,145,Meet Dashing Disney Pals as Circus Stars at Pete's Silly Sideshow,True,25,2026-08-05T19:20:21.000Z
2026-08-05T19:22:12.998121+00:00,6,Disney Magic Kingdom,6699,Meet Princess Tiana and a Visiting Princess at Princess Fairytale Hall,True,20,2026-08-05T19:20:21.000Z
2026-08-05T19:22:12.998121+00:00,6,Disney Magic Kingdom,171,Mickey's PhilharMagic,True,15,2026-08-05T19:20:21.000Z
2026-08-05T19:22:12.998121+00:00,6,Disney Magic Kingdom,136,Peter Pan's Flight,True,60,2026-08-05T19:20:21.000Z
2026-08-05T19:22:12.998121+00:00,6,Disney Magic Kingdom,161,Prince Charming Regal Carrousel,True,15,2026-08-05T19:20:21.000Z
2026-08-05T19:22:12.998121+00:00,6,Disney Magic Kingdom,129,Seven Dwarfs Mine Train,True,55,2026-08-05T19:20:21.000Z
2026-08-05T19:22:12.998121+00:00,6,Disney Magic Kingdom,126,The Barnstormer,True,10,2026-08-05T19:20:21.000Z
2026-08-05T19:22:12.998121+00:00,6,Disney Magic Kingdom,142,The Many Adventures of Winnie the Pooh,True,45,2026-08-05T19:20:21.000Z
2026-08-05T19:22:12.998121+00:00,6,Disney Magic Kingdom,127,Under the Sea - Journey of The Little Mermaid,False,0,2026-08-05T19:20:21.000Z
2026-08-05T19:22:12.998121+00:00,6,Disney Magic Kingdom,1181,Walt Disney World Railroad - Fantasyland,True,15,2026-08-05T19:20:21.000Z
2026-08-05T19:22:12.998121+00:00,6,Disney Magic Kingdom,130,Big Thunder Mountain Railroad,True,45,2026-08-05T19:20:21.000Z
2026-08-05T19:22:12.998121+00:00,6,Disney Magic Kingdom,1214,Country Bear Musical Jamboree,True,10,2026-08-05T19:20:21.000Z
2026-08-05T19:22:12.998121+00:00,6,Disney Magic Kingdom,13630,Tiana's Bayou Adventure,True,60,2026-08-05T19:20:21.000Z
2026-08-05T19:22:12.998121+00:00,6,Disney Magic Kingdom,140,Haunted Mansion,True,35,2026-08-05T19:20:21.000Z
2026-08-05T19:22:12.998121+00:00,6,Disney Magic Kingdom,356,The Hall of Presidents,True,15,2026-08-05T19:20:21.000Z
2026-08-05T19:22:12.998121+00:00,6,Disney Magic Kingdom,1188,Main Street Vehicles,True,0,2026-08-05T19:20:21.000Z
2026-08-05T19:22:12.998121+00:00,6,Disney Magic Kingdom,146,Meet Mickey at Town Square Theater,True,5,2026-08-05T19:20:21.000Z
2026-08-05T19:22:12.998121+00:00,6,Disney Magic Kingdom,1189,"Walt Disney World Railroad - Main Street, U.S.A.",True,15,2026-08-05T19:20:21.000Z
2026-08-05T19:22:12.998121+00:00,6,Disney Magic Kingdom,248,Astro Orbiter,True,30,2026-08-05T19:20:21.000Z
2026-08-05T19:22:12.998121+00:00,6,Disney Magic Kingdom,131,Buzz Lightyear’s Space Ranger Spin,True,35,2026-08-05T19:20:21.000Z
2026-08-05T19:22:12.998121+00:00,6,Disney Magic Kingdom,125,"Monsters, Inc. Laugh Floor",True,10,2026-08-05T19:20:21.000Z
2026-08-05T19:22:12.998121+00:00,6,Disney Magic Kingdom,138,Space Mountain,True,95,2026-08-05T19:20:21.000Z
2026-08-05T19:22:12.998121+00:00,6,Disney Magic Kingdom,143,Tomorrowland Speedway,True,20,2026-08-05T19:20:21.000Z
2026-08-05T19:22:12.998121+00:00,6,Disney Magic Kingdom,1190,Tomorrowland Transit Authority PeopleMover,True,15,2026-08-05T19:20:21.000Z
2026-08-05T19:22:12.998121+00:00,6,Disney Magic Kingdom,11527,TRON Lightcycle / Run,True,65,2026-08-05T19:20:21.000Z
2026-08-05T19:22:12.998121+00:00,6,Disney Magic Kingdom,457,Walt Disney's Carousel of Progress,False,0,2026-08-05T19:20:21.000Z
2026-08-05T19:22:12.998121+00:00,6,Disney Magic Kingdom,14927,Meet Mickey Mouse and Minnie Mouse at Mickey's Not-So-Scary Halloween Party,False,0,2026-08-05T14:40:19.000Z
2026-08-05T19:22:13.112100+00:00,5,Epcot,2495,Disney and Pixar Short Film Festival,True,0,2026-08-05T19:20:13.000Z
2026-08-05T19:22:13.112100+00:00,5,Epcot,155,Journey Into Imagination With Figment,True,20,2026-08-05T19:20:13.000Z
2026-08-05T19:22:13.112100+00:00,5,Epcot,13627,Meet Beloved Disney Pals at Mickey & Friends,True,20,2026-08-05T19:20:13.000Z
2026-08-05T19:22:13.112100+00:00,5,Epcot,159,Spaceship Earth,True,15,2026-08-05T19:20:13.000Z
2026-08-05T19:22:13.112100+00:00,5,Epcot,10916,Guardians of the Galaxy: Cosmic Rewind,True,85,2026-08-05T19:20:13.000Z
2026-08-05T19:22:13.112100+00:00,5,Epcot,158,Mission: SPACE,True,15,2026-08-05T19:20:13.000Z
2026-08-05T19:22:13.112100+00:00,5,Epcot,160,Test Track,True,105,2026-08-05T19:20:13.000Z
2026-08-05T19:22:13.112100+00:00,5,Epcot,10900,Test Track Presented by Chevrolet Single Rider,True,0,2026-08-05T19:20:13.000Z
2026-08-05T19:22:13.112100+00:00,5,Epcot,7323,Awesome Planet,True,0,2026-08-05T19:20:13.000Z
2026-08-05T19:22:13.112100+00:00,5,Epcot,12387,"Journey of Water, Inspired by Moana",True,0,2026-08-05T19:20:13.000Z
2026-08-05T19:22:13.112100+00:00,5,Epcot,156,Living with the Land,True,15,2026-08-05T19:20:13.000Z
2026-08-05T19:22:13.112100+00:00,5,Epcot,13782,SeaBase Aquarium,True,0,2026-08-05T19:20:13.000Z
2026-08-05T19:22:13.112100+00:00,5,Epcot,16467,Soarin' Across America,True,40,2026-08-05T19:20:13.000Z
2026-08-05T19:22:13.112100+00:00,5,Epcot,153,The Seas with Nemo & Friends,True,5,2026-08-05T19:20:13.000Z
2026-08-05T19:22:13.112100+00:00,5,Epcot,152,Turtle Talk With Crush,True,15,2026-08-05T19:20:13.000Z
2026-08-05T19:22:13.112100+00:00,5,Epcot,829,Canada Far and Wide in Circle-Vision 360,True,15,2026-08-05T19:20:13.000Z
2026-08-05T19:22:13.112100+00:00,5,Epcot,2679,Frozen Ever After,True,85,2026-08-05T19:20:13.000Z
2026-08-05T19:22:13.112100+00:00,5,Epcot,466,Gran Fiesta Tour Starring The Three Caballeros,True,10,2026-08-05T19:20:13.000Z
2026-08-05T19:22:13.112100+00:00,5,Epcot,6701,Meet Anna and Elsa at Royal Sommerhus,True,30,2026-08-05T19:20:13.000Z
2026-08-05T19:22:13.112100+00:00,5,Epcot,10914,Remy's Ratatouille Adventure,True,65,2026-08-05T19:20:13.000Z
2026-08-05T19:22:13.112100+00:00,5,Epcot,10915,Remy's Ratatouille Adventure Single Rider,True,0,2026-08-05T19:20:13.000Z
